"option_id","parameter_id","procedure_id","procedure_stable_key","procedure_stable_id","db_id.x","procedure_name","procedure_desc","major_version.x","minor_version.x","is_mandatory","level","stage","stage_label","parameter_stable_id","db_id.y","parameter_name","description.x","major_version.y","minor_version.y","unit","datatype","parameter_type","formula","required","metadata","important","derived","annotate","increment","options","sequence","media","data_analysis","data_analysis_notes","stable_key","option_name","description.y","normal"
NA,38,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_030_001",6,"Housing - cage dimensions - Height","housing_cage_dimensions_height",1,0,"mm","INT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4210,NA,NA,NA
NA,39,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_031_001",6,"Housing - cage dimensions - Length","housing_cage_dimensions_length",1,0,"mm","INT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4211,NA,NA,NA
NA,40,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_032_001",6,"Housing - cage dimensions - Width","housing_cage_dimensions_width",1,0,"mm","INT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4212,NA,NA,NA
NA,41,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_033_001",6,"Housing - animals per cage - Minimum","housing_animals_per_cage_minimum",1,0," ","INT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4213,NA,NA,NA
NA,42,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_034_001",6,"Housing - animals per cage - Maximum","housing_animals_per_cage_maximum",1,0," ","INT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4214,NA,NA,NA
NA,43,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_035_001",6,"Housing - bedding type","housing_bedding_type",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4215,NA,NA,NA
51,44,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_036_001",6,"Housing - bedding pre-treatment","housing_bedding_pre_treatment",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4216,"Irradiated","",NA
52,44,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_036_001",6,"Housing - bedding pre-treatment","housing_bedding_pre_treatment",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4216,"Autoclaved","",NA
53,44,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_036_001",6,"Housing - bedding pre-treatment","housing_bedding_pre_treatment",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4216,"No treatment","",NA
NA,45,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_037_001",6,"Housing - cage enrichment","housing_cage_enrichment",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4217,NA,NA,NA
54,46,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_038_001",6,"Housing - frequency of cage cleaning","housing_frequency_of_cage_cleaning",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4218,"Weekly","",NA
55,46,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_038_001",6,"Housing - frequency of cage cleaning","housing_frequency_of_cage_cleaning",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4218,"Biweekly","",NA
56,46,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_038_001",6,"Housing - frequency of cage cleaning","housing_frequency_of_cage_cleaning",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4218,"As required","",NA
57,47,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_039_001",6,"Housing - frequency of handling","housing_frequency_of_handling",1,1," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4219,"Weekly (assessment)","",NA
58,47,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_039_001",6,"Housing - frequency of handling","housing_frequency_of_handling",1,1," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4219,"During cage cleaning","",NA
59,47,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_039_001",6,"Housing - frequency of handling","housing_frequency_of_handling",1,1," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4219,"During phenotyping procedures","",NA
60,47,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_039_001",6,"Housing - frequency of handling","housing_frequency_of_handling",1,1," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4219,"During cage cleaning/During phenotyping procedures","",NA
NA,48,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_040_001",6,"Nutrition - supplier and product ID of diet","nutrition_supplier_and_product_id_of_diet",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,0,0,0,0,"",4220,NA,NA,NA
61,49,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_041_001",6,"Nutrition - diet type","nutrition_diet_type",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4221,"Natural-ingredient","",NA
62,49,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_041_001",6,"Nutrition - diet type","nutrition_diet_type",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4221,"Chemically-defined","",NA
63,49,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_041_001",6,"Nutrition - diet type","nutrition_diet_type",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4221,"Purified diet","",NA
64,50,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_042_001",6,"Nutrition - do you know the composition of the diet (average based on mass)","nutrition_do_you_know_the_composition_of_the_diet_average_based_on_mass",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4222,"Yes","",NA
65,50,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_042_001",6,"Nutrition - do you know the composition of the diet (average based on mass)","nutrition_do_you_know_the_composition_of_the_diet_average_based_on_mass",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4222,"No","",NA
NA,51,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_043_001",6,"Nutrition - average composition (based on mass) - Carbohydrate","nutrition_average_composition_based_on_mass_carbohydrate",1,0,"%","FLOAT","simpleParameter",NA,0,0,0,0,0,0,0,0,0,0,"",4223,NA,NA,NA
NA,52,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_044_001",6,"Nutrition - average composition (based on mass) - Fat","nutrition_average_composition_based_on_mass_fat",1,0,"%","FLOAT","simpleParameter",NA,0,0,0,0,0,0,0,0,0,0,"",4224,NA,NA,NA
NA,53,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_045_001",6,"Nutrition - average composition (based on mass) - Protein","nutrition_average_composition_based_on_mass_protein",1,0,"%","FLOAT","simpleParameter",NA,0,0,0,0,0,0,0,0,0,0,"",4225,NA,NA,NA
66,54,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_046_001",6,"Nutrition - do you know the composition of the diet (average based on calorific content)","nutrition_do_you_know_the_composition_of_the_diet_average_based_on_calorific_content",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4226,"Yes","",NA
67,54,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_046_001",6,"Nutrition - do you know the composition of the diet (average based on calorific content)","nutrition_do_you_know_the_composition_of_the_diet_average_based_on_calorific_content",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4226,"No","",NA
NA,55,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_047_001",6,"Nutrition - average composition (based on calorific content) - Carbohydrate","nutrition_average_composition_based_on_calorific_content_carbohydrate",1,0,"%","FLOAT","simpleParameter",NA,0,0,0,0,0,0,0,0,0,0,"",4227,NA,NA,NA
NA,56,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_048_001",6,"Nutrition - average composition (based on calorific content) - Fat","nutrition_average_composition_based_on_calorific_content_fat",1,0,"%","FLOAT","simpleParameter",NA,0,0,0,0,0,0,0,0,0,0,"",4228,NA,NA,NA
NA,57,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_049_001",6,"Nutrition - average composition (based on calorific content) - Protein","nutrition_average_composition_based_on_calorific_content_protein",1,0,"%","FLOAT","simpleParameter",NA,0,0,0,0,0,0,0,0,0,0,"",4229,NA,NA,NA
68,58,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_050_001",6,"Nutrition - feeding regime (excluding fasting periods)","nutrition_feeding_regime_excluding_fasting_periods",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4230,"Ad libitum","",NA
69,58,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_050_001",6,"Nutrition - feeding regime (excluding fasting periods)","nutrition_feeding_regime_excluding_fasting_periods",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4230,"Meal feeding","",NA
70,58,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_050_001",6,"Nutrition - feeding regime (excluding fasting periods)","nutrition_feeding_regime_excluding_fasting_periods",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4230,"Restricted","",NA
71,59,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_066_001",6,"Nutrition - do you know the source of lipids","",1,3," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4249,"Yes","",NA
72,59,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_066_001",6,"Nutrition - do you know the source of lipids","",1,3," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4249,"No","",NA
73,60,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_051_001",6,"Nutrition - source of lipids","nutrition_source_of_lipids",1,2," ","TEXT","seriesParameter",NA,0,0,0,0,0,1,1,0,0,0,"",4231,"Fish","",NA
74,60,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_051_001",6,"Nutrition - source of lipids","nutrition_source_of_lipids",1,2," ","TEXT","seriesParameter",NA,0,0,0,0,0,1,1,0,0,0,"",4231,"Animal","",NA
75,60,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_051_001",6,"Nutrition - source of lipids","nutrition_source_of_lipids",1,2," ","TEXT","seriesParameter",NA,0,0,0,0,0,1,1,0,0,0,"",4231,"Vegetable","",NA
76,61,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_052_001",6,"Water - quality monitored","water_quality_monitored",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4232,"Yes","",NA
77,61,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_052_001",6,"Water - quality monitored","water_quality_monitored",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4232,"No","",NA
78,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"RO","",NA
79,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"Autoclaved","",NA
80,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"UV","",NA
81,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"Acidification","",NA
82,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"Chlorination","",NA
83,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"Filter sterilisation","",NA
84,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"RO + Quiprol treatment","",NA
85,62,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_053_001",6,"Water - pre-treatment","water_pre_treatment",1,0," ","TEXT","seriesParameter",NA,1,0,0,0,0,1,1,0,0,0,"",4233,"No treatment","",NA
86,63,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_054_001",6,"Water - schedule (quantity)","water_schedule_quantity",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4234,"Ad libitum","",NA
87,63,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_054_001",6,"Water - schedule (quantity)","water_schedule_quantity",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4234,"Meal feeding","",NA
88,63,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_054_001",6,"Water - schedule (quantity)","water_schedule_quantity",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4234,"Restricted","",NA
89,64,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_055_001",6,"Water - supply method","water_supply_method",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4235,"Bottle","",NA
90,64,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_055_001",6,"Water - supply method","water_supply_method",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4235,"Automatic water system","",NA
91,65,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_056_001",6,"Microbiological status - status of your centre","microbiological_status_status_of_your_centre",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4236,"SPF","",NA
92,65,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_056_001",6,"Microbiological status - status of your centre","microbiological_status_status_of_your_centre",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4236,"Non-SPF","",NA
93,66,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_057_001",6,"Microbiological status - method used to protect the status","microbiological_status_method_used_to_protect_the_status",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4237,"Open-system","",NA
94,66,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_057_001",6,"Microbiological status - method used to protect the status","microbiological_status_method_used_to_protect_the_status",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4237,"Individually ventilated cage racks","",NA
95,66,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_057_001",6,"Microbiological status - method used to protect the status","microbiological_status_method_used_to_protect_the_status",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4237,"Isolation unit","",NA
96,67,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_058_001",6,"Microbiological status - closed barrier detail","microbiological_status_closed_barrier_detail",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4238,"No external live animals","",NA
97,67,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_058_001",6,"Microbiological status - closed barrier detail","microbiological_status_closed_barrier_detail",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4238,"Selected commercial sources","",NA
98,67,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_058_001",6,"Microbiological status - closed barrier detail","microbiological_status_closed_barrier_detail",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4238,"Selected commercial sources & rederivation or embryo transfer","",NA
99,68,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_059_001",6,"Microbiological status - quarantine method","microbiological_status_quarantine_method",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4239,"Rederivations","",NA
100,68,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_059_001",6,"Microbiological status - quarantine method","microbiological_status_quarantine_method",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4239,"Micro testing","",NA
101,68,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_059_001",6,"Microbiological status - quarantine method","microbiological_status_quarantine_method",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4239,"None","",NA
102,69,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_060_001",6,"Microbiological status - live animals allowed to join the unit","microbiological_status_live_animals_allowed_to_join_the_unit",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4240,"Yes","",NA
103,69,2,173,"IMPC_HOU_001",6,"Housing and Husbandry","",1,0,0,"housing","Adult","Unrestricted","IMPC_HOU_060_001",6,"Microbiological status - live animals allowed to join the unit","microbiological_status_live_animals_allowed_to_join_the_unit",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4240,"No","",NA
